rmse_pers_honest,rmse_model_honest,rmse_pers_naive,rmse_model_naive,ratio_honest,ratio_naive,skill_honest,skill_naive,excess_honest,excess_naive,n_test_honest,n_test_naive,n_train_honest,test_target_mean,test_target_std,test_target_sddiff,test_start,test_end,pred_std,pred_min,pred_max,rmse_bias,bias,record,record_len,missing_frac,condition,horizon,seed,gap_len,n_gaps_requested,n_gaps_placed
1.0139629735669373,1.1108946809984828,0.8901466911452048,0.9349430133242663,1.0955968905753604,1.050324651683454,-9.559689057536037,-5.03246516834539,0.09693170743154544,0.04479632217906149,612,888,1875,10.98193954248366,2.9349642209694875,1.0415927480382388,2024-01-09 09:10:00,2024-01-15 23:10:00,2.7636120319366455,4.856226444244385,18.880998611450195,-0.05213538525248396,4.527223889190647,HKWA,4007,0.1,MEDIUM,1,14,18,22,22
1.413331539871114,1.465963630119235,1.2468957694017464,1.3027533214624891,1.0372397337520116,1.0447972905446161,-3.7239733752011617,-4.479729054461612,0.05263209024812099,0.05585755206074272,577,887,1774,11.764767764298092,2.62537059095043,1.0330481650231005,2024-01-09 03:30:00,2024-01-15 22:50:00,2.5164544582366943,5.368671417236328,18.128463745117188,0.0032254618126217327,-0.7557556792604503,HKWA,4007,0.1,MEDIUM,3,0,18,22,22
1.4217587080514984,1.4706852854271675,1.2374675370686539,1.2887586682138514,1.034412715110233,1.0414484660071952,-3.4412715110232917,-4.144846600719521,0.04892657737566908,0.051291131145197566,602,887,1851,10.780441860465116,3.21939259104224,1.0609748150282112,2024-01-09 14:00:00,2024-01-15 22:50:00,3.1458096504211426,5.093891620635986,17.659818649291992,0.002364553769528488,-0.703575089696229,HKWA,4007,0.1,MEDIUM,3,1,18,22,22
1.3849762443843203,1.406112612048604,1.2359397225371505,1.2678530671607244,1.0152611770418343,1.0258211173584275,-1.5261177041834273,-2.5821117358427514,0.02113636766428373,0.03191334462357398,562,887,1731,10.211466192170818,3.2404233329876684,1.0373200116034755,2024-01-09 19:20:00,2024-01-15 22:50:00,3.379814863204956,4.9549970626831055,18.721904754638672,0.010776976959290252,-1.0559940316593242,HKWA,4007,0.1,MEDIUM,3,2,18,22,22
1.4470048327877523,1.6742467920077948,1.2373984724844609,1.3055812699072447,1.1570429856700932,1.0551017307188733,-15.704298567009323,-5.510173071887325,0.22724195922004253,0.06818279742278377,576,887,1771,10.562385416666665,3.20739006600098,1.027709624220621,2024-01-10 22:20:00,2024-01-15 22:50:00,2.6720693111419678,6.9252729415893555,18.297134399414062,-0.15905916179725876,10.194125495121998,HKWA,4007,0.1,MEDIUM,3,3,18,22,22
1.4269481011979885,1.4809855240599457,1.2432519555698212,1.2904283280183328,1.0378692279113657,1.0379459467062646,-3.786922791136571,-3.794594670626461,0.05403742286195712,0.047176372448511694,558,887,1719,11.423817204301075,3.2790651498419963,0.995098160936697,2024-01-08 22:10:00,2024-01-15 22:50:00,2.923729419708252,5.291611671447754,18.287134170532227,-0.006861050413445424,-0.00767187948989001,HKWA,4007,0.1,MEDIUM,3,4,18,22,22
1.3348232911035334,1.4432228966659362,1.1971154390013428,1.272262906781922,1.0812089557358457,1.0627737854949635,-8.120895573584574,-6.2773785494963485,0.1083996055624028,0.07514746778057924,563,887,1733,10.091111900532859,3.114934369741678,0.9806098380536769,2024-01-10 23:50:00,2024-01-15 22:50:00,2.8724143505096436,5.637409687042236,18.062992095947266,-0.033252137781823565,1.843517024088226,HKWA,4007,0.1,MEDIUM,3,5,18,22,22
1.3168333367783946,1.3414009590155551,1.2466126192799085,1.2843708947099055,1.01865659195511,1.030288699830271,-1.8656591955110047,-3.0288699830270938,0.02456762223716047,0.03775827542999699,597,887,1835,11.157649916247907,3.181759539187957,0.9710618393434152,2024-01-09 13:30:00,2024-01-15 22:50:00,3.305856704711914,4.043188571929932,18.595237731933594,0.013190653192836521,-1.163210787516089,HKWA,4007,0.1,MEDIUM,3,6,18,22,22
1.4877915523741494,1.6255505720929984,1.249147759530843,1.2981056795113086,1.0925929573259234,1.03919305751215,-9.259295732592342,-3.9193057512149965,0.13775901971884896,0.048957919980465725,573,887,1762,11.741794066317626,3.241576693825756,1.0929931150591043,2024-01-07 22:40:00,2024-01-15 22:50:00,2.875277519226074,5.607451438903809,18.396331787109375,-0.08880109973838324,5.339989981377346,HKWA,4007,0.1,MEDIUM,3,7,18,22,22
1.359553301091771,1.6148896380723896,1.248040255869407,1.3605358054636956,1.187808993421276,1.0901377572279687,-18.78089934212761,-9.013775722796868,0.25533633698061853,0.11249554959428854,577,887,1774,11.056662045060659,3.0738167849685225,1.005802845776088,2024-01-09 17:40:00,2024-01-15 22:50:00,2.56300950050354,6.026338577270508,18.423776626586914,-0.14284078738633,9.767123619330743,HKWA,4007,0.1,MEDIUM,3,8,18,22,22
1.3894590465283683,1.5214543505495464,1.233978456412689,1.2659601277825698,1.094997621089283,1.0259175281413382,-9.499762108928289,-2.5917528141338186,0.1319953040211781,0.03198167136988084,586,887,1803,12.018861774744027,2.613404758760535,1.0398591560535364,2024-01-07 03:30:00,2024-01-15 22:50:00,2.7080986499786377,6.488081455230713,18.34917449951172,-0.10001363265129726,6.9080092947944705,HKWA,4007,0.1,MEDIUM,3,9,18,22,22
1.436325448800443,1.535350433042366,1.2266448625988893,1.2787538094633955,1.0689432776705476,1.042480874826397,-6.894327767054764,-4.248087482639695,0.09902498424192285,0.05210894686450618,585,887,1800,10.558389743589744,3.1148585560452515,1.1083570661956579,2024-01-10 00:10:00,2024-01-15 22:50:00,2.767914056777954,6.177002429962158,18.061758041381836,-0.046916037377416675,2.646240284415069,HKWA,4007,0.1,MEDIUM,3,10,18,22,22
1.369297128641561,1.3848690679833635,1.2326113708025708,1.2801822891000094,1.0113722135364813,1.0385936065691692,-1.1372213536481324,-3.8593606569169214,0.015571939341802565,0.04757091829743865,581,887,1785,11.386537005163511,2.804685866497738,1.0199358234616434,2024-01-09 04:10:00,2024-01-15 22:50:00,2.694438934326172,6.2345075607299805,18.477197647094727,0.03199897895563608,-2.722139303268789,HKWA,4007,0.1,MEDIUM,3,11,18,22,22
1.4056637452701264,1.6237997417850651,1.2281932509915878,1.2933111858696251,1.1551836257063168,1.0530192905924731,-15.518362570631684,-5.301929059247312,0.21813599651493876,0.0651179348780373,579,887,1781,11.249195164075992,3.078810011394551,1.0112113237259295,2024-01-09 16:30:00,2024-01-15 22:50:00,2.6620185375213623,7.45575475692749,18.45318031311035,-0.15301806163690146,10.216433511384372,HKWA,4007,0.1,MEDIUM,3,12,18,22,22
1.3702600647351302,1.5157527885589825,1.3002869035590108,1.330727851128917,1.1061789127248454,1.0234109468353378,-10.617891272484536,-2.3410946835337842,0.14549272382385237,0.03044094756990612,631,887,1938,12.803343898573692,2.645659690642578,0.989427696825876,2024-01-07 01:40:00,2024-01-15 22:50:00,2.655076265335083,4.0436482429504395,18.398311614990234,-0.11505177625394625,8.276796588950752,HKWA,4007,0.1,MEDIUM,3,13,18,22,22
1.4106434643155767,1.659874470022256,1.232923571082481,1.352800049425859,1.1766789497214327,1.097229448081789,-17.667894972143273,-9.722944808178902,0.24923100570667933,0.11987647834337789,603,887,1852,10.994805970149255,2.9362008751561666,1.0519612806713043,2024-01-09 09:00:00,2024-01-15 22:50:00,2.543009042739868,6.336488723754883,19.110456466674805,-0.12935452736330144,7.944950163964371,HKWA,4007,0.1,MEDIUM,3,14,18,22,22
0.903549634826288,0.9198174654505513,0.9106296506570262,0.9378219352798838,1.018004357477706,1.0298609699379304,-1.8004357477706012,-2.9860969937930415,0.01626783062426329,0.02719228462285761,871,915,2652,11.390678530424799,3.0089720208503214,0.9302008846721732,2024-01-08 12:00:00,2024-01-15 23:10:00,2.9825918674468994,4.068506717681885,18.79545021057129,0.010924453998594319,-1.1856612460224403,HKWA,4007,0.1,FEW-LONG,1,0,144,2,2
0.8963612978866412,0.9177910789248843,0.878009796178717,0.9034174994702597,1.0239075260040436,1.0289378357760044,-2.3907526004043556,-2.8937835776004395,0.021429781038243112,0.025407703291542738,871,915,2652,10.345540757749713,2.825818315240707,0.8968392997557986,2024-01-09 22:10:00,2024-01-15 23:10:00,2.843219518661499,4.108541965484619,18.682086944580078,0.003977922253299626,-0.5030309771960839,HKWA,4007,0.1,FEW-LONG,1,1,144,2,2
0.9073606651043702,0.9220558987329543,0.892737862870887,0.9215596243250959,1.0161955815297479,1.0322846858556254,-1.6195581529747871,-3.2284685855625384,0.014695233628584159,0.028821761454208894,871,915,2652,11.076893226176809,3.0949992276846503,0.9336360133291365,2024-01-08 12:00:00,2024-01-15 23:10:00,3.0642623901367188,4.469375133514404,18.672685623168945,0.014126527825624735,-1.6089104325877512,HKWA,4007,0.1,FEW-LONG,1,2,144,2,2
0.9044685184149164,0.9222006619445108,0.8870718750334776,0.9128513942286524,1.0196050422635716,1.0290613646094933,-1.9605042263571626,-2.9061364609493268,0.017732143529594402,0.025779519195174738,871,915,2652,10.639754305396098,3.1193438621318577,0.9151929792634826,2024-01-08 12:00:00,2024-01-15 23:10:00,3.113713502883911,4.258190155029297,18.886249542236328,0.008047375665580336,-0.9456322345921642,HKWA,4007,0.1,FEW-LONG,1,3,144,2,2
0.8598408558328436,0.8931620526547519,0.8495925529398953,0.8652044463281234,1.0387527489486799,1.0183757418002375,-3.875274894867986,-1.8375741800237488,0.03332119682190826,0.015611893388228104,871,915,2652,11.753154994259473,2.7279349591410695,0.8614765236426483,2024-01-08 12:00:00,2024-01-15 23:10:00,2.736384868621826,5.486421585083008,18.618528366088867,-0.017709303433680157,2.037700714844237,HKWA,4007,0.1,FEW-LONG,1,4,144,2,2
0.9010650745960117,0.9307754591292257,0.8821413142805724,0.9105788981969312,1.0329725181575087,1.0322369936154174,-3.297251815750868,-3.223699361541743,0.02971038453321395,0.028437583916358755,871,915,2652,10.542312284730194,3.0385773423231512,0.9075645055983101,2024-01-08 12:00:00,2024-01-15 23:10:00,3.03695011138916,4.35492467880249,18.698156356811523,-0.0012728006168551964,0.07355245420912482,HKWA,4007,0.1,FEW-LONG,1,5,144,2,2
0.8963612978866412,0.907332730266331,0.878009796178717,0.885559975236172,1.0122399666357274,1.008599196831647,-1.223996663572735,-0.8599196831647005,0.010971432379689783,0.007550179057455031,871,915,2652,10.345540757749713,2.825818315240707,0.8968392997557986,2024-01-09 22:10:00,2024-01-15 23:10:00,2.7941431999206543,4.316615104675293,18.329992294311523,-0.003421253322234752,0.3640769804080346,HKWA,4007,0.1,FEW-LONG,1,6,144,2,2
0.8592336691947315,0.8849328164348472,0.8465251105794382,0.8671344115411476,1.0299093810699955,1.024345764471892,-2.990938106999552,-2.4345764471892073,0.025699147240115683,0.02060930096170932,871,915,2652,11.739400688863375,2.7363046018109176,0.8608955392630714,2024-01-08 12:00:00,2024-01-15 23:10:00,2.6846134662628174,5.804325580596924,18.880550384521484,-0.0050898462784063625,0.5563616598103449,HKWA,4007,0.1,FEW-LONG,1,7,144,2,2
0.8963612978866412,0.9265768176412631,0.878009796178717,0.9086348988963908,1.0337090856397542,1.0348801378423802,-3.3709085639754166,-3.48801378423802,0.03021551975462189,0.030625102717673824,871,915,2652,10.345540757749713,2.825818315240707,0.8968392997557986,2024-01-09 22:10:00,2024-01-15 23:10:00,2.852938652038574,4.0919623374938965,18.76665496826172,0.0004095829630519354,-0.11710522026260328,HKWA,4007,0.1,FEW-LONG,1,8,144,2,2
0.8835056172204909,0.8934745381403153,0.8873910221708963,0.9186793056375715,1.0112833701625878,1.0352587333936871,-1.1283370162587847,-3.5258733393687125,0.009968920919824376,0.031288283466675226,871,915,2652,11.558326061997704,2.9440965335481186,0.88622208153426,2024-01-08 12:00:00,2024-01-15 23:10:00,2.895038366317749,4.256170749664307,18.72833824157715,0.02131936254685085,-2.397536323109928,HKWA,4007,0.1,FEW-LONG,1,9,144,2,2
0.8715673405778137,0.9017445685342965,0.855797379113982,0.8706856004055117,1.0346240921974847,1.017396899844381,-3.4624092197484746,-1.7396899844380975,0.03017722795648281,0.014888221291529669,871,915,2652,11.318671641791045,2.703766607331809,0.8871448597785315,2024-01-07 01:50:00,2024-01-15 23:10:00,2.7251248359680176,5.486421585083008,18.618528366088867,-0.015289006664953142,1.722719235310377,HKWA,4007,0.1,FEW-LONG,1,10,144,2,2
0.8992718306985629,0.9187996518236802,0.8796812574757394,0.8994660204422524,1.0217151482549474,1.0224908315351469,-2.171514825494736,-2.249083153514686,0.019527821125117306,0.019784762966512992,871,915,2652,10.432002296211254,2.9219167780515667,0.9119420925134265,2024-01-08 12:00:00,2024-01-15 23:10:00,2.915188789367676,4.282083511352539,18.66766929626465,0.0002569418413956859,-0.07756832801995017,HKWA,4007,0.1,FEW-LONG,1,11,144,2,2
0.8963612978866412,0.946115543898714,0.878009796178717,0.8967194216150367,1.0555069101369936,1.0213091306244508,-5.55069101369936,-2.1309130624450834,0.04975424601207279,0.01870962543631971,871,915,2652,10.345540757749713,2.825818315240707,0.8968392997557986,2024-01-09 22:10:00,2024-01-15 23:10:00,2.9303624629974365,4.764543533325195,18.544918060302734,-0.03104462057575308,3.419777951254277,HKWA,4007,0.1,FEW-LONG,1,12,144,2,2
0.8903421735451551,0.9312974167460212,0.8886509835091633,0.9132316278551365,1.0459994420322594,1.0276606280779745,-4.599944203225936,-2.7660628077974536,0.040955243200866076,0.02458064434597318,871,915,2652,11.64575086107922,3.0678230558295376,0.8933896499284546,2024-01-07 01:50:00,2024-01-15 23:10:00,3.0423455238342285,4.387134552001953,18.618528366088867,-0.016374598854892897,1.8338813954284827,HKWA,4007,0.1,FEW-LONG,1,13,144,2,2
0.9063834716629537,0.9289994789556855,0.8873930025550159,0.9123397225359393,1.0249519193584122,1.028112369501558,-2.4951919358412233,-2.8112369501557932,0.02261600729273172,0.02494671998092346,871,915,2652,10.905128587830081,3.1598060124441227,0.9351995672969913,2024-01-08 12:00:00,2024-01-15 23:10:00,3.1369450092315674,4.32290506362915,18.77130889892578,0.0023307126881917384,-0.3160450143145699,HKWA,4007,0.1,FEW-LONG,1,14,144,2,2
1.2502399986192512,1.2908301235492172,1.278481511766978,1.3355071336705913,1.0324658665334603,1.0446041818976315,-3.2465866533460286,-4.460418189763149,0.040590124929966054,0.057025621903613155,868,914,2647,11.39711405529954,3.001043157290855,0.9243369226129269,2024-01-08 11:50:00,2024-01-15 22:50:00,3.02402925491333,3.8411617279052734,18.700942993164062,0.0164354969736471,-1.2138315364171204,HKWA,4007,0.1,FEW-LONG,3,0,144,2,2
1.242650762302382,1.2984515442842783,1.2152058384320326,1.2592653942626912,1.0449046374691058,1.0362568664807505,-4.490463746910578,-3.625686648075055,0.05580078198189642,0.04405955583065868,868,914,2647,10.337273041474655,2.8271607596956065,0.8981181845497435,2024-01-09 22:20:00,2024-01-15 22:50:00,2.8749659061431885,5.013175010681152,18.769439697265625,-0.011741226151237738,0.864777098835523,HKWA,4007,0.1,FEW-LONG,3,1,144,2,2
1.2609357129210892,1.2949279147539627,1.235814422416278,1.3047951448653305,1.026957918222593,1.055818026718106,-2.695791822259297,-5.5818026718106095,0.03399220183287355,0.06898072244905262,868,914,2647,11.079773041474654,3.091525734810684,0.9350792657531268,2024-01-08 11:50:00,2024-01-15 22:50:00,3.0813164710998535,4.951223850250244,18.59012794494629,0.034988520616179075,-2.8860108495513126,HKWA,4007,0.1,FEW-LONG,3,2,144,2,2
1.25427521941433,1.2576601279277426,1.2286959267960336,1.2533271342888037,1.0026986967939884,1.0200466258214096,-0.26986967939883755,-2.004662582140959,0.0033849085134125545,0.024631207492770146,868,914,2647,10.633429723502303,3.1199025760063233,0.9158716644132442,2024-01-08 11:50:00,2024-01-15 22:50:00,3.176348924636841,4.83508825302124,18.503206253051758,0.021246298979357592,-1.7347929027421216,HKWA,4007,0.1,FEW-LONG,3,3,144,2,2
1.2123994551879724,1.2927330281591434,1.1915892170309448,1.2512807518486713,1.0662599876859198,1.0500940541963433,-6.625998768591979,-5.009405419634327,0.08033357297117094,0.05969153481772649,868,914,2647,11.751516129032257,2.7285567349297755,0.8658151529898446,2024-01-08 11:50:00,2024-01-15 22:50:00,2.8837897777557373,5.334021091461182,18.726516723632812,-0.020642038153444453,1.6165933489576512,HKWA,4007,0.1,FEW-LONG,3,4,144,2,2
1.2505282335490173,1.3080828416818469,1.2199843714248095,1.2829682797480164,1.0460242372693087,1.0516268157186706,-4.602423726930871,-5.162681571867056,0.05755460813282953,0.06298390832320688,868,914,2647,10.53322811059908,3.0380092592066705,0.9085935677208432,2024-01-08 11:50:00,2024-01-15 22:50:00,3.1183643341064453,4.521336078643799,18.636592864990234,0.005429300190377351,-0.560257844936185,HKWA,4007,0.1,FEW-LONG,3,5,144,2,2
1.242650762302382,1.2560681846038602,1.2152058384320326,1.2353470575676166,1.0107974200865724,1.0165743271621968,-1.0797420086572362,-1.6574327162196756,0.013417422301478243,0.020141219135584087,868,914,2647,10.337273041474655,2.8271607596956065,0.8981181845497435,2024-01-09 22:20:00,2024-01-15 22:50:00,2.839010238647461,4.547574520111084,18.028074264526367,0.006723796834105844,-0.5776907075624393,HKWA,4007,0.1,FEW-LONG,3,6,144,2,2
1.211517103633421,1.2559425655826308,1.1908111002952706,1.22479887270303,1.0366692816931555,1.0285416993504106,-3.666928169315553,-2.854169935041062,0.04442546194920993,0.0339877724077593,868,914,2647,11.735596774193548,2.737598920391679,0.8607342894171414,2024-01-08 11:50:00,2024-01-15 22:50:00,2.697796106338501,5.723629474639893,18.44984245300293,-0.010437689541450634,0.812758234274491,HKWA,4007,0.1,FEW-LONG,3,7,144,2,2
1.242650762302382,1.2889589745109853,1.2152058384320326,1.2823202333976702,1.0372656691754678,1.055228828600951,-3.726566917546781,-5.522882860095102,0.04630821220860337,0.06711439496563765,868,914,2647,10.337273041474655,2.8271607596956065,0.8981181845497435,2024-01-09 22:20:00,2024-01-15 22:50:00,2.9127554893493652,4.396931171417236,18.771318435668945,0.020806182757034275,-1.796315942548321,HKWA,4007,0.1,FEW-LONG,3,8,144,2,2
1.2360960699879402,1.274544287764047,1.2300498735685814,1.2682579687456612,1.0311045546617439,1.0310622325143872,-3.110455466174389,-3.1062232514387222,0.03844821777610674,0.03820809517707979,868,914,2647,11.559035714285715,2.9435106574734826,0.887478340766165,2024-01-08 11:50:00,2024-01-15 22:50:00,2.876253604888916,5.201398849487305,18.701820373535156,-0.00024012259902694844,0.004232214735666595,HKWA,4007,0.1,FEW-LONG,3,9,144,2,2
1.220802210850895,1.3044185426956012,1.193752309562764,1.239677049324611,1.0684929393979603,1.03847091175779,-6.849293939796031,-3.847091175778994,0.0836163318447063,0.04592473976184697,868,914,2647,11.31219470046083,2.705961899575358,0.8820216377178655,2024-01-07 01:20:00,2024-01-15 22:50:00,2.865344762802124,5.334021091461182,18.726516723632812,-0.037691592082859326,3.002202764017037,HKWA,4007,0.1,FEW-LONG,3,10,144,2,2
1.2495252384120024,1.284604517012407,1.2171428214069238,1.2594380617129852,1.0280740856783224,1.0347496116003638,-2.807408567832237,-3.474961160036383,0.035079278600404606,0.042295240306061466,868,914,2647,10.423650921658986,2.9210296073223887,0.9144409900918743,2024-01-08 11:50:00,2024-01-15 22:50:00,2.994309663772583,4.834839344024658,18.548585891723633,0.007215961705656859,-0.6675525922041459,HKWA,4007,0.1,FEW-LONG,3,11,144,2,2
1.242650762302382,1.324774999536216,1.2152058384320326,1.293527845418404,1.0660879466099342,1.064451638158215,-6.608794660993422,-6.445163815821497,0.082124237233834,0.07832200698637148,868,914,2647,10.337273041474655,2.8271607596956065,0.8981181845497435,2024-01-09 22:20:00,2024-01-15 22:50:00,2.82503604888916,5.07982063293457,18.444534301757812,-0.0038022302474625125,0.16363084517192483,HKWA,4007,0.1,FEW-LONG,3,12,144,2,2
1.2786834648284955,1.343496544778357,1.2627782588689946,1.299104451447191,1.0506873528379868,1.028766881535268,-5.068735283798675,-2.8766881535267963,0.06481307994986141,0.03632619257819636,868,914,2647,11.657404377880185,3.0680961104829416,0.8918961443256405,2024-01-07 01:20:00,2024-01-15 22:50:00,3.097982168197632,4.717361927032471,18.726516723632812,-0.02848688737166505,2.192047130271879,HKWA,4007,0.1,FEW-LONG,3,13,144,2,2
1.2602538137673724,1.2789278556749697,1.2354517109050107,1.2618951381434105,1.0148176833139457,1.0214038533477192,-1.4817683313945729,-2.1403853347719215,0.01867404190759725,0.026443427238399764,868,914,2647,10.909645161290323,3.1539950630843507,0.9415700630569653,2024-01-08 11:50:00,2024-01-15 22:50:00,3.1730573177337646,4.795989036560059,18.43451690673828,0.007769385330802514,-0.6586170033773486,HKWA,4007,0.1,FEW-LONG,3,14,144,2,2
1.1056630459218424,1.1384866858281046,0.9182663467917084,0.949988001439473,1.0296868381622502,1.0345451564881971,-2.968683816225015,-3.4545156488197115,0.03282363990626225,0.03172165464776466,367,789,1137,11.782008174386922,2.57552637458835,1.1598362461301164,2024-01-10 08:50:00,2024-01-15 23:10:00,2.4644174575805664,4.625866413116455,18.096210479736328,-0.0011019852584975842,-0.4858318325946964,HKWA,4007,0.2,MEDIUM,1,0,18,44,44
1.2108819617672621,1.2188564367134271,0.9289076785586234,0.9547947522043085,1.0065856749030486,1.027868295464899,-0.6585674903048622,-2.7868295464898996,0.007974474946164989,0.0258870736456851,375,789,1164,11.199573333333333,3.6047311281086634,1.215639514768442,2024-01-11 01:30:00,2024-01-15 23:10:00,3.511610507965088,4.694892883300781,18.568157196044922,0.01791259869952011,-2.1282620561850374,HKWA,4007,0.2,MEDIUM,1,1,18,44,44
1.1951488062118236,1.2148640395065204,0.9071996208615029,0.9579742770645425,1.0164960490210309,1.0559685597694835,-1.6496049021030856,-5.596855976948345,0.01971523329469682,0.05077465620303967,287,789,900,12.6928606271777,3.3188229119139367,1.3033005588238815,2024-01-08 19:30:00,2024-01-15 23:10:00,3.256558656692505,4.478343963623047,18.564302444458008,0.03105942290834285,-3.9472510748452594,HKWA,4007,0.2,MEDIUM,1,2,18,44,44
1.2675309958912921,1.3041984274031615,0.9246781593356386,0.979497238123261,1.0289282326276257,1.059284496161355,-2.892823262762567,-5.9284496161355005,0.03666743151186935,0.05481907878762238,321,789,1002,11.57922429906542,3.6659849444919073,1.303345346175174,2024-01-12 08:00:00,2024-01-15 23:10:00,3.4638988971710205,5.720890522003174,18.408472061157227,0.018151647275753025,-3.0356263533729333,HKWA,4007,0.2,MEDIUM,1,3,18,44,44
1.1600358707981668,1.2118449509853748,0.916582304217999,1.0422336398615868,1.0446616190855895,1.137086800678298,-4.466161908558952,-13.708680067829793,0.05180908018720798,0.12565133564358777,325,789,1013,12.626830769230768,2.5948674355897303,1.177163950450362,2024-01-10 02:20:00,2024-01-15 23:10:00,2.2677409648895264,7.23317813873291,18.022851943969727,0.07384225545637979,-9.24251815927084,HKWA,4007,0.2,MEDIUM,1,4,18,44,44
1.1051467555373755,1.1966836388034903,0.8885748925501264,0.9804848846522491,1.082827807987913,1.1034352792012272,-8.2827807987913,-10.34352792012272,0.09153688326611475,0.0919099921021227,353,789,1095,11.271946175637394,3.50967826664305,1.1318619709285143,2024-01-09 07:20:00,2024-01-15 23:10:00,3.238912343978882,4.529849529266357,17.954561233520508,0.0003731088360079404,-2.060747121331419,HKWA,4007,0.2,MEDIUM,1,5,18,44,44
1.1599421930068232,1.2003169513221272,0.924119438371014,0.9712712625673953,1.034807560720456,1.0510235173491187,-3.48075607204561,-5.10235173491187,0.040374758315304016,0.04715182419638131,349,789,1086,11.210618911174784,3.7641379756915807,1.1683242175443005,2024-01-10 01:40:00,2024-01-15 23:10:00,3.413078784942627,4.644710540771484,18.035104751586914,0.006777065881077293,-1.6215956628662598,HKWA,4007,0.2,MEDIUM,1,6,18,44,44
1.208202953057307,1.2616551955276432,0.9205571809765005,0.9635133297072862,1.0442411122527697,1.0466632053048774,-4.424111225276972,-4.666320530487744,0.05345224247033609,0.04295614873078568,322,789,1005,13.031723602484472,3.309893297524215,1.294253200842341,2024-01-08 05:10:00,2024-01-15 23:10:00,3.128232955932617,5.22445821762085,18.283184051513672,-0.010496093739550405,-0.2422093052107721,HKWA,4007,0.2,MEDIUM,1,7,18,44,44
1.160818649394301,1.2023856398921573,0.9391421624373101,0.9467951116763944,1.0358083413972936,1.0081488719654785,-3.580834139729361,-0.8148871965478532,0.04156699049785639,0.007652949239084328,348,789,1082,11.827977011494253,3.292725883914111,1.2421472348685345,2024-01-09 04:20:00,2024-01-15 23:10:00,3.2295172214508057,4.701606750488281,18.835914611816406,-0.033914041258772065,2.7659469431815076,HKWA,4007,0.2,MEDIUM,1,8,18,44,44
1.1560397204508657,1.1920663255929533,0.9183457961287931,0.9423642245324051,1.031163812544466,1.0261540135587919,-3.1163812544465985,-2.6154013558791878,0.036026605142087664,0.024018428403612013,346,789,1075,13.070656069364162,2.323276968646054,1.1905344663980038,2024-01-06 22:20:00,2024-01-15 23:10:00,2.393012762069702,7.872226715087891,18.723722457885742,-0.012008176738475651,0.5009798985674108,HKWA,4007,0.2,MEDIUM,1,9,18,44,44
1.2158216816548062,1.2677768674351801,0.9155640175408066,0.9438938371728036,1.0427325705441113,1.0309424781765566,-4.273257054411128,-3.09424781765566,0.05195518578037395,0.02832981963199699,354,789,1099,12.091384180790962,2.8740111361296448,1.267476185316995,2024-01-10 00:10:00,2024-01-15 23:10:00,2.8713321685791016,5.042307376861572,18.37959098815918,-0.02362536614837696,1.1790092367554683,HKWA,4007,0.2,MEDIUM,1,10,18,44,44
1.1685164290545573,1.2356839656000655,0.9366368685750868,0.9664931991457899,1.057481037386743,1.0318761000900207,-5.748103738674293,-3.187610009002073,0.06716753654550822,0.029856330570703138,338,789,1050,12.660245562130177,2.94565312606687,1.3411373311877524,2024-01-07 02:30:00,2024-01-15 23:10:00,2.9458584785461426,6.644495964050293,18.603906631469727,-0.037311205974805084,2.5604937296722197,HKWA,4007,0.2,MEDIUM,1,11,18,44,44
1.2033114273970589,1.3013953885604657,0.9065765231878868,0.9456369620781077,1.0815117009032125,1.0430856501256713,-8.151170090321248,-4.308565012567134,0.09808396116340679,0.03906043889022082,345,789,1071,12.41763768115942,2.7164609957054098,1.2276768591321388,2024-01-10 00:00:00,2024-01-15 23:10:00,2.541576862335205,7.2807512283325195,18.889278411865234,-0.05902352227318597,3.842605077754114,HKWA,4007,0.2,MEDIUM,1,12,18,44,44
1.1346767849259982,1.1854505518155207,0.9534479587997537,0.9695755463170144,1.0447473391225095,1.0169150160408993,-4.47473391225095,-1.691501604089929,0.05077376688952251,0.016127587517260622,352,789,1093,12.742698863636365,3.194961368773221,1.300240317813403,2024-01-07 15:50:00,2024-01-15 23:10:00,2.988887071609497,4.7167816162109375,18.10902976989746,-0.03464617937226189,2.783232308161021,HKWA,4007,0.2,MEDIUM,1,13,18,44,44
1.2044273135455115,1.2871988208011047,0.9259117474171442,0.9877504756689169,1.0687227085642355,1.0667868492048767,-6.872270856423546,-6.678684920487665,0.08277150725559324,0.06183872825177272,332,789,1033,12.157108433734939,2.9736728355386437,1.3235653420944449,2024-01-06 23:40:00,2024-01-15 23:10:00,2.9061686992645264,5.746941089630127,18.149003982543945,-0.020932779003820512,0.19358593593588047,HKWA,4007,0.2,MEDIUM,1,14,18,44,44
1.5482590367712439,1.5943944566865182,1.2983804339518659,1.3504098492503063,1.0297982565058916,1.0400725503387933,-2.979825650589163,-4.007255033879331,0.04613541991527437,0.05202941529844041,356,788,1110,11.834123595505618,2.5559950197337877,1.1500534025533158,2024-01-10 08:50:00,2024-01-15 22:50:00,2.1954808235168457,7.370419025421143,17.948017120361328,0.00589399538316604,-1.0274293832901682,HKWA,4007,0.2,MEDIUM,3,0,18,44,44
